match,number,start,end,team,possession,formation_rater1,formation_rater2,formation_rater3,majority,start_seconds,end_seconds,half,predictions_gt,predictions_sf,predictions_tv
Leverkusen - Köln,37,12:25:00,12:44:00,Leverkusen,in,4231.0,4231.0,4231.0,4231,745,764,firstHalf,"[('424', 0.9531172046007917), ('4231 (2)', 0.9495551053888057), ('433 (4)', 0.9458403686082476), ('433 (2)', 0.9450139543745331), ('442 (2)', 0.9126484569045653)]","[('424', 0.9531172046007917), ('4231 (2)', 0.9495551053888057), ('433 (4)', 0.9458403686082476), ('433 (2)', 0.9450139543745331), ('442 (2)', 0.9126484569045653)]","[('334', 0.8210946438781306), ('352', 0.8070837989884088), ('343', 0.7814781649052651), ('433 (4)', 0.7590421948709001), ('4231 (2)', 0.7559585996558684)]"
Leverkusen - Köln,39,13:25:00,14:07:00,Leverkusen,in,4231.0,4231.0,4231.0,4231,805,847,firstHalf,"[('352', 0.8957312636407319), ('343', 0.8911845295049494), ('334', 0.8409177963236869), ('4231 (2)', 0.8407694996647281), ('433 (4)', 0.8386681914389564)]","[('352', 0.8957312636407319), ('343', 0.8911845295049494), ('334', 0.8409177963236869), ('4231 (2)', 0.8407694996647281), ('433 (4)', 0.8386681914389564)]","[('352', 0.8787285310161774), ('343', 0.8733488094193805), ('433 (4)', 0.8383679034096306), ('4231 (2)', 0.8313336120377627), ('334', 0.8301934621579441)]"
Leverkusen - Köln,55,19:05:00,19:17:00,Leverkusen,in,433.0,4231.0,4231.0,4231,1145,1157,firstHalf,"[('334', 0.8561852095921696), ('4231 (2)', 0.8537925633983308), ('433 (2)', 0.8443296685070348), ('352', 0.8424846590242198), ('343', 0.8390539854432484)]","[('334', 0.8561852095921696), ('4231 (2)', 0.8537925633983308), ('433 (2)', 0.8443296685070348), ('352', 0.8424846590242198), ('343', 0.8390539854432484)]","[('334', 0.9034654291965667), ('4231 (2)', 0.8977693481917624), ('424', 0.8818978897408205), ('433 (2)', 0.8755986006355329), ('451', 0.8628168965813829)]"
Leverkusen - Köln,60,20:07,20:29,Leverkusen,in,4231.0,4141.0,4231.0,4231,1207,1229,firstHalf,"[('424', 0.8694055287718312), ('442 (2)', 0.8621048362898256), ('442 (1)', 0.8486744706474818), ('4141', 0.8467582335515089), ('4231 (2)', 0.8445707449643235)]","[('424', 0.8694055287718312), ('442 (2)', 0.8621048362898256), ('442 (1)', 0.8486744706474818), ('4141', 0.8467582335515089), ('4231 (2)', 0.8445707449643235)]","[('424', 0.8532379561770683), ('442 (2)', 0.8462143992154656), ('442 (1)', 0.8307139297317281), ('4231 (2)', 0.8302847433367285), ('4141', 0.8299771603783097)]"
Leverkusen - Köln,62,20:42,21:04,Leverkusen,in,4231.0,4231.0,4231.0,4231,1242,1264,firstHalf,"[('4231 (2)', 0.8887371148048455), ('4141', 0.8773848457723005), ('424', 0.8743425348665934), ('451', 0.8713857161909208), ('442 (2)', 0.8673846034167738)]","[('4231 (2)', 0.8848045144766472), ('4141', 0.874316831950486), ('424', 0.870519497470962), ('451', 0.8674531158627223), ('442 (2)', 0.8635615660211424)]","[('4231 (2)', 0.8132088241675396), ('4141', 0.8094623069389801), ('334', 0.8061619127180315), ('433 (4)', 0.806110598699036), ('352', 0.8020105965114376)]"
Leverkusen - Köln,67,22:17,22:35,Leverkusen,in,4231.0,4231.0,4321.0,4231,1337,1355,firstHalf,"[('442 (1)', 0.9315048523368002), ('4231 (2)', 0.931163700672992), ('433 (5)', 0.9281948261508701), ('424', 0.9277624156284875), ('4231 (1)', 0.9224958537069934)]","[('442 (1)', 0.9315048523368002), ('4231 (2)', 0.931163700672992), ('433 (5)', 0.9281948261508701), ('424', 0.9277624156284875), ('4231 (1)', 0.9224958537069934)]","[('442 (2)', 0.9486188490730916), ('343', 0.9442511542963018), ('424', 0.9327426182302869), ('352', 0.905657702448656), ('4141', 0.9041164963237291)]"
Leverkusen - Köln,71,22:59,23:12,Leverkusen,in,4231.0,4231.0,4231.0,4231,1379,1392,firstHalf,"[('424', 0.935133468830268), ('4231 (2)', 0.9345725303574001), ('442 (2)', 0.9235542547273518), ('433 (5)', 0.9145663372926931), ('451', 0.9070235839915686)]","[('424', 0.9344396023360241), ('4231 (2)', 0.9337451557429499), ('442 (2)', 0.9226825010060395), ('433 (5)', 0.9143099278973684), ('451', 0.9060183221500503)]","[('442 (2)', 0.8993959934428578), ('424', 0.89768104788257), ('4231 (2)', 0.8952185966661588), ('4321', 0.8921854626669975), ('442 (1)', 0.8915317664258253)]"
Leverkusen - Köln,73,23:52,24:27,Leverkusen,in,442.0,4231.0,4231.0,4231,1432,1467,firstHalf,"[('343', 0.8764616791038129), ('4231 (2)', 0.8649975595301544), ('433 (5)', 0.8602563013593904), ('424', 0.8573998634723384), ('442 (1)', 0.8573060058916316)]","[('343', 0.8764616791038129), ('4231 (2)', 0.8649975595301544), ('433 (5)', 0.8602563013593904), ('424', 0.8573998634723384), ('442 (1)', 0.8573060058916316)]","[('433 (1)', 0.8683458802426215), ('4231 (1)', 0.858275776579797), ('4231 (2)', 0.8407058610655116), ('433 (3)', 0.8384252192361636), ('433 (2)', 0.8334817633762213)]"
Leverkusen - Köln,75,26:15,26:32,Köln,in,523.0,343.0,343.0,343,1575,1592,firstHalf,"[('343', 0.9605080433027525), ('352', 0.934340171913443), ('334', 0.8814438165996524), ('433 (5)', 0.8577400491635411), ('4231 (2)', 0.8401456479274876)]","[('343', 0.9605080433027525), ('352', 0.934340171913443), ('334', 0.8814438165996524), ('433 (5)', 0.8577400491635411), ('4231 (2)', 0.8401456479274876)]","[('343', 0.9539602982317223), ('352', 0.9271091944156756), ('334', 0.8679161509830645), ('433 (5)', 0.86019235534083), ('442 (1)', 0.8433259853108321)]"
Leverkusen - Köln,78,27:33,27:53,Leverkusen,in,4231.0,4231.0,4231.0,4231,1653,1673,firstHalf,"[('442 (1)', 0.9246941955860829), ('4231 (2)', 0.9064132597703582), ('433 (5)', 0.9058963277143888), ('433 (2)', 0.8966517454232469), ('433 (1)', 0.8912175934829016)]","[('442 (1)', 0.9246941955860829), ('4231 (2)', 0.9064132597703582), ('433 (5)', 0.9058963277143888), ('433 (2)', 0.8966517454232469), ('433 (1)', 0.8912175934829016)]","[('442 (1)', 0.937596369345282), ('433 (5)', 0.9135163660415372), ('532', 0.9125254846389776), ('4231 (2)', 0.8981674574769305), ('4321', 0.8960257471380566)]"
Leverkusen - Köln,80,27:56,28:16,Leverkusen,in,442.0,442.0,4231.0,442,1676,1696,firstHalf,"[('433 (5)', 0.820751458854015), ('433 (4)', 0.8162645372538426), ('424', 0.8101257043391596), ('4231 (2)', 0.8024632860401828), ('433 (2)', 0.8006089908768168)]","[('433 (5)', 0.820751458854015), ('433 (4)', 0.8162645372538426), ('424', 0.8101257043391596), ('4231 (2)', 0.8024632860401828), ('433 (2)', 0.8006089908768168)]","[('343', 0.6860398444148521), ('433 (5)', 0.6771687469249754), ('352', 0.6735081177396086), ('334', 0.6656230755942836), ('433 (4)', 0.66190324837194)]"
Leverkusen - Köln,82,28:23,28:51,Leverkusen,in,4231.0,442.0,4231.0,4231,1703,1731,firstHalf,"[('343', 0.8357490770401987), ('352', 0.829539668524748), ('334', 0.8018304820527651), ('4231 (2)', 0.7974721560309558), ('433 (2)', 0.7843934134366499)]","[('343', 0.859603522502074), ('352', 0.8515551062137313), ('4231 (2)', 0.8123700327792189), ('334', 0.8104214217178449), ('451', 0.8029915924208976)]","[('442 (2)', 0.8083630632134652), ('352', 0.8017127624224079), ('442 (1)', 0.7731834273838916), ('532', 0.7642161587101151), ('424', 0.7638905855138055)]"
Leverkusen - Köln,84,28:53,29:33,Leverkusen,in,4141.0,4141.0,4231.0,4141,1733,1773,firstHalf,"[('352', 0.8617660917038336), ('343', 0.8579623875718768), ('4231 (2)', 0.8483104658497973), ('433 (4)', 0.8436877609029929), ('424', 0.8428310703067095)]","[('352', 0.8617660917038336), ('343', 0.8579623875718768), ('4231 (2)', 0.8483104658497973), ('433 (4)', 0.8436877609029929), ('424', 0.8428310703067095)]","[('352', 0.8371009443242334), ('334', 0.8092245039551961), ('343', 0.8078339636091828), ('433 (4)', 0.7544566964088729), ('424', 0.7543684193816749)]"
Leverkusen - Köln,86,29:38,29:55,Leverkusen,in,4231.0,4231.0,4231.0,4231,1778,1795,firstHalf,"[('343', 0.8674397708246275), ('352', 0.8610166613021607), ('424', 0.8472496588054519), ('334', 0.8379946388926297), ('442 (2)', 0.8364218371210034)]","[('343', 0.8674397708246275), ('352', 0.8610166613021607), ('424', 0.8472496588054519), ('334', 0.8379946388926297), ('442 (2)', 0.8364218371210034)]","[('352', 0.8775573979873927), ('334', 0.8606834838746447), ('343', 0.8573214438536139), ('424', 0.8572500635425644), ('442 (2)', 0.8507351069769415)]"
Leverkusen - Köln,89,30:44,31:10,Leverkusen,in,4231.0,4231.0,4231.0,4231,1844,1870,firstHalf,"[('352', 0.865079857847507), ('334', 0.8331405739332605), ('343', 0.8172586512876026), ('451', 0.795618132029598), ('4231 (2)', 0.7940693959421499)]","[('352', 0.8246831553740475), ('334', 0.8120879299629407), ('343', 0.7804133294275939), ('4231 (2)', 0.7766782038291593), ('424', 0.7732910606096384)]","[('352', 0.8563425807665834), ('334', 0.8514119001142036), ('343', 0.8414535750866153), ('424', 0.774341284218627), ('4231 (2)', 0.7729805870005841)]"
Leverkusen - Köln,92,31:32,32:16,Köln,in,343.0,343.0,343.0,343,1892,1936,firstHalf,"[('343', 0.9757654190230969), ('352', 0.9420976056698503), ('334', 0.907653985166023), ('433 (5)', 0.8788985076405483), ('424', 0.8759463414827057)]","[('343', 0.9757654190230969), ('352', 0.9420976056698503), ('334', 0.907653985166023), ('433 (5)', 0.8788985076405483), ('424', 0.8759463414827057)]","[('343', 0.9145747953576557), ('4141', 0.9036626818485426), ('352', 0.9036433720956079), ('4321', 0.878732465764576), ('451', 0.8744105384896783)]"
Leverkusen - Köln,96,33:31,33:54,Köln,in,343.0,343.0,343.0,343,2011,2034,firstHalf,"[('343', 0.9296001082403698), ('352', 0.9181361343689243), ('433 (5)', 0.8871886458259026), ('442 (1)', 0.8702690400421842), ('334', 0.8653610640726838)]","[('343', 0.9162664698600914), ('352', 0.9042289243493147), ('433 (5)', 0.8877727338235635), ('442 (1)', 0.8674678064930927), ('4231 (2)', 0.8605082917050287)]","[('433 (5)', 0.9183393931001412), ('343', 0.895539904455382), ('4321', 0.8945021247890469), ('442 (1)', 0.8937546602913687), ('442 (2)', 0.8607156174580004)]"
Leverkusen - Köln,102,36:04,36:32,Köln,in,343.0,343.0,343.0,343,2164,2192,firstHalf,"[('343', 0.9637164271373906), ('352', 0.9169901487492483), ('334', 0.8955396909363473), ('424', 0.8715705497182037), ('442 (2)', 0.8671837849737016)]","[('343', 0.9637164271373906), ('352', 0.9169901487492483), ('334', 0.8955396909363473), ('424', 0.8715705497182037), ('442 (2)', 0.8671837849737016)]","[('343', 0.8813843226397442), ('433 (1)', 0.8444688421783026), ('433 (3)', 0.8422231660316868), ('442 (2)', 0.8341747778678585), ('352', 0.8297151022038731)]"
Leverkusen - Köln,103,36:32,37:02,Leverkusen,in,433.0,4231.0,4231.0,4231,2192,2222,firstHalf,"[('433 (4)', 0.9377870445631801), ('433 (2)', 0.9290630650430516), ('4231 (2)', 0.9166454239899984), ('433 (5)', 0.9009879759726322), ('424', 0.8836072662495613)]","[('433 (4)', 0.9377870445631801), ('433 (2)', 0.9290630650430516), ('4231 (2)', 0.9166454239899984), ('433 (5)', 0.9009879759726322), ('424', 0.8836072662495613)]","[('433 (5)', 0.8080517928159223), ('4321', 0.8014533542643386), ('442 (1)', 0.7972016479972162), ('352', 0.7921550916701775), ('334', 0.7847450267950694)]"
Leverkusen - Köln,111,39:30,39:39,Köln,in,343.0,343.0,343.0,343,2370,2379,firstHalf,"[('4231 (1)', 0.891414057107321), ('343', 0.8899049794694044), ('4141', 0.8858982379385426), ('451', 0.88351319587662), ('4231 (2)', 0.8801784723951369)]","[('4231 (1)', 0.891414057107321), ('343', 0.8899049794694044), ('4141', 0.8858982379385426), ('451', 0.88351319587662), ('4231 (2)', 0.8801784723951369)]","[('4231 (1)', 0.8926858758428089), ('451', 0.8843648846621848), ('442 (2)', 0.8764173277346579), ('4141', 0.8657878191440811), ('352', 0.8565768307460692)]"
Leverkusen - Köln,113,40:14,40:32,Leverkusen,in,442.0,4231.0,4231.0,4231,2414,2432,firstHalf,"[('433 (5)', 0.8528997523180823), ('442 (1)', 0.8390488668293332), ('343', 0.8323759767598422), ('433 (4)', 0.8302525006732803), ('433 (2)', 0.8245053956953773)]","[('433 (5)', 0.8606890261049539), ('442 (1)', 0.848155354373076), ('433 (4)', 0.8342539797911741), ('433 (2)', 0.8338306158773543), ('343', 0.8273972332865406)]","[('433 (5)', 0.8744862056121694), ('442 (1)', 0.8656220937789938), ('4321', 0.8458656432354494), ('433 (4)', 0.8410811632797521), ('433 (2)', 0.8383332274534141)]"
Leverkusen - Köln,121,43:11,43:35,Leverkusen,in,4231.0,4141.0,4231.0,4231,2591,2615,firstHalf,"[('433 (2)', 0.8999754966836254), ('4231 (2)', 0.8968693451801791), ('424', 0.8961541158314147), ('433 (4)', 0.8921356285127771), ('343', 0.8761620507374294)]","[('433 (2)', 0.8999754966836254), ('4231 (2)', 0.8968693451801791), ('424', 0.8961541158314147), ('433 (4)', 0.8921356285127771), ('343', 0.8761620507374294)]","[('433 (2)', 0.9065439825928762), ('433 (4)', 0.8983725022317863), ('424', 0.8865873810880479), ('433 (5)', 0.8832968218296033), ('343', 0.8818266249726142)]"
Leverkusen - Köln,132,45:42,46:06,Leverkusen,in,4231.0,4231.0,4231.0,4231,42,66,secondHalf,"[('343', 0.8875420347293583), ('352', 0.8720555751845978), ('433 (5)', 0.8670224342567777), ('442 (1)', 0.8618380987340639), ('4231 (2)', 0.8596468396707174)]","[('343', 0.8875420347293583), ('352', 0.8720555751845978), ('433 (5)', 0.8670224342567777), ('442 (1)', 0.8618380987340639), ('4231 (2)', 0.8596468396707174)]","[('352', 0.9219164850518528), ('334', 0.9127172335262649), ('343', 0.8697223919010284), ('424', 0.8681811623164886), ('4141', 0.8664975658471761)]"
Leverkusen - Köln,135,47:08,47:24,Köln,in,343.0,343.0,343.0,343,128,144,secondHalf,"[('343', 0.9338557963002388), ('433 (1)', 0.8891191729008914), ('433 (2)', 0.8810544625899277), ('433 (3)', 0.8720818961770702), ('4231 (2)', 0.8673892122400803)]","[('343', 0.9338557963002388), ('433 (1)', 0.8891191729008914), ('433 (2)', 0.8810544625899277), ('433 (3)', 0.8720818961770702), ('4231 (2)', 0.8673892122400803)]","[('343', 0.9001023147025384), ('442 (1)', 0.8863475312075517), ('532', 0.8766501443063827), ('352', 0.8722471432271688), ('433 (1)', 0.8707165920582222)]"
Leverkusen - Köln,137,48:00,48:24,Leverkusen,in,4231.0,442.0,442.0,442,180,204,secondHalf,"[('343', 0.8635721491845093), ('352', 0.859584303884838), ('424', 0.8421954884550318), ('442 (2)', 0.839735450660998), ('334', 0.8360469461517739)]","[('343', 0.8645422569205587), ('352', 0.8593940999858275), ('424', 0.8432725084531718), ('442 (2)', 0.841592519668825), ('4231 (2)', 0.8369029537234014)]","[('343', 0.8739156375622152), ('352', 0.8706538879260497), ('334', 0.8530876158244289), ('442 (2)', 0.8512987494963975), ('433 (1)', 0.8370338632010207)]"
Leverkusen - Köln,150,52:09,52:47,Leverkusen,in,4231.0,4231.0,4231.0,4231,429,467,secondHalf,"[('4231 (1)', 0.9101428237359894), ('4231 (2)', 0.9028846131638911), ('424', 0.8973918038267864), ('442 (2)', 0.8943464796092264), ('451', 0.8893718604239979)]","[('4231 (1)', 0.9101428237359894), ('4231 (2)', 0.9028846131638911), ('424', 0.8973918038267864), ('442 (2)', 0.8943464796092264), ('451', 0.8893718604239979)]","[('334', 0.861296753339318), ('352', 0.8586946227000906), ('433 (5)', 0.8552933206604876), ('442 (1)', 0.8516615723799938), ('424', 0.8464847890420643)]"
Leverkusen - Köln,154,54:09,54:18,Köln,in,523.0,343.0,343.0,343,549,558,secondHalf,"[('532', 0.9042912541576361), ('343', 0.9013236669009019), ('4141', 0.895667927080251), ('352', 0.882042700439668), ('4231 (1)', 0.8729469059931321)]","[('532', 0.9042912541576361), ('343', 0.9013236669009019), ('4141', 0.895667927080251), ('352', 0.882042700439668), ('4231 (1)', 0.8729469059931321)]","[('343', 0.9220833070970571), ('352', 0.9138825082814555), ('442 (1)', 0.8794388533817424), ('532', 0.8793251278399662), ('442 (2)', 0.8698271471271124)]"
Leverkusen - Köln,157,54:29,54:54,Leverkusen,in,442.0,4231.0,4231.0,4231,569,594,secondHalf,"[('343', 0.8866448663591445), ('352', 0.8601212739500105), ('433 (5)', 0.8410077803366998), ('442 (1)', 0.8334760864887192), ('433 (4)', 0.819821408164161)]","[('343', 0.8647323938497703), ('433 (5)', 0.8386900410723481), ('352', 0.8276373407685415), ('442 (1)', 0.8190299885891257), ('433 (4)', 0.8176838670781637)]","[('442 (1)', 0.8540025369303736), ('433 (5)', 0.852428537847814), ('4141', 0.8490486299199423), ('4321', 0.8471970373504693), ('442 (2)', 0.8290353296626156)]"
Leverkusen - Köln,184,67:38,67:55,Köln,in,343.0,343.0,343.0,343,1358,1375,secondHalf,"[('352', 0.9349628927601434), ('343', 0.9290146603780356), ('334', 0.8984990289605974), ('424', 0.8530212462031959), ('442 (2)', 0.8510911002704471)]","[('352', 0.9349628927601434), ('343', 0.9290146603780356), ('334', 0.8984990289605974), ('424', 0.8530212462031959), ('442 (2)', 0.8510911002704471)]","[('343', 0.8879461089955081), ('424', 0.8839236884767985), ('442 (2)', 0.8800769104675044), ('352', 0.8689111664957443), ('334', 0.8616622999997569)]"
Leverkusen - Köln,211,77:53,78:08,Leverkusen,in,442.0,4132.0,442.0,442,1973,1988,secondHalf,"[('433 (4)', 0.9063818275284403), ('433 (2)', 0.9056439981486666), ('424', 0.8937017063434515), ('433 (5)', 0.8901470805150324), ('4231 (2)', 0.8854183315068467)]","[('433 (4)', 0.9063818275284403), ('433 (2)', 0.9056439981486666), ('424', 0.8937017063434515), ('433 (5)', 0.8901470805150324), ('4231 (2)', 0.8854183315068467)]","[('433 (4)', 0.8985209251944101), ('4141', 0.8722329129683769), ('4231 (2)', 0.8697345739355236), ('433 (3)', 0.8657370621810061), ('424', 0.8642180743354435)]"
Leverkusen - Köln,217,80:04,80:27,Köln,in,4231.0,4231.0,424.0,4231,2104,2127,secondHalf,"[('343', 0.8895358422321922), ('352', 0.8711836618032108), ('424', 0.8553207749320066), ('442 (2)', 0.8514024705555419), ('334', 0.851387908058231)]","[('343', 0.8895358422321922), ('352', 0.8711836618032108), ('424', 0.8553207749320066), ('442 (2)', 0.8514024705555419), ('334', 0.851387908058231)]","[('4141', 0.8638719145867287), ('343', 0.859124777196632), ('4231 (2)', 0.8519679354584899), ('451', 0.8424556295180653), ('442 (2)', 0.8390162748620764)]"
Leverkusen - Köln,235,87:27,87:45,Leverkusen,in,4231.0,4141.0,4231.0,4231,2547,2565,secondHalf,"[('433 (4)', 0.9457191915635899), ('424', 0.9340887576411118), ('4231 (2)', 0.9254806070764001), ('433 (2)', 0.9138706554651493), ('442 (2)', 0.8948349314396974)]","[('433 (4)', 0.9457191915635899), ('424', 0.9340887576411118), ('4231 (2)', 0.9254806070764001), ('433 (2)', 0.9138706554651493), ('442 (2)', 0.8948349314396974)]","[('4141', 0.8304340611033791), ('433 (4)', 0.8238741393515556), ('4231 (2)', 0.8209034687297135), ('334', 0.8188058860214452), ('424', 0.8185390877595944)]"
Leverkusen - Köln,244,89:44,89:57,Leverkusen,in,4231.0,4231.0,4231.0,4231,2684,2697,secondHalf,"[('334', 0.8769532699917038), ('352', 0.8579923316843365), ('424', 0.8577772520927642), ('4231 (2)', 0.8471332895184532), ('442 (2)', 0.844796913116246)]","[('334', 0.8769532699917038), ('352', 0.8579923316843365), ('424', 0.8577772520927642), ('4231 (2)', 0.8471332895184532), ('442 (2)', 0.844796913116246)]","[('343', 0.8144775392937671), ('4141', 0.8011670947524706), ('4231 (2)', 0.7988118589837847), ('532', 0.7944822910081267), ('4231 (1)', 0.7905785737957025)]"
Leverkusen - Köln,2,00:00:00,00:16:00,Leverkusen,out,541.0,541.0,541.0,541,0,16,firstHalf,"[('4141', 0.936483605687356), ('541', 0.9301418317380601), ('433 (3)', 0.9179601798188326), ('532', 0.9140490513777042), ('4231 (1)', 0.9014618410745485)]","[('4141', 0.936483605687356), ('541', 0.9301418317380601), ('433 (3)', 0.9179601798188326), ('532', 0.9140490513777042), ('4231 (1)', 0.9014618410745485)]","[('4141', 0.9472248647106727), ('433 (3)', 0.9320257458364456), ('4231 (1)', 0.9294400801348444), ('541', 0.9234432864157571), ('451', 0.9124751113242411)]"
Leverkusen - Köln,4,00:25:00,01:29:00,Leverkusen,out,541.0,541.0,541.0,541,25,89,firstHalf,"[('532', 0.9440380765585895), ('541', 0.9387437053477156), ('433 (3)', 0.9303305956178518), ('433 (1)', 0.9180164436903924), ('4231 (1)', 0.9119312089669154)]","[('532', 0.9440380765585895), ('541', 0.9387437053477156), ('433 (3)', 0.9303305956178518), ('433 (1)', 0.9180164436903924), ('4231 (1)', 0.9119312089669154)]","[('532', 0.941960956590178), ('541', 0.9375425457287608), ('4231 (1)', 0.9227368864906028), ('433 (1)', 0.9151728656646305), ('4321', 0.9128920824426238)]"
Leverkusen - Köln,6,02:50:00,03:01:00,Köln,out,4231.0,4231.0,442.0,4231,170,181,firstHalf,"[('4231 (1)', 0.9340387848473491), ('433 (1)', 0.9150722038039218), ('451', 0.9132779662555726), ('433 (3)', 0.9014046266856458), ('442 (2)', 0.8968572797827996)]","[('4231 (1)', 0.9340387848473491), ('433 (1)', 0.9150722038039218), ('451', 0.9132779662555726), ('433 (3)', 0.9014046266856458), ('442 (2)', 0.8968572797827996)]","[('442 (1)', 0.9144030443288813), ('4231 (1)', 0.9114217869636385), ('352', 0.9029047589552319), ('433 (1)', 0.9011209154346453), ('424', 0.8980168731228483)]"
Leverkusen - Köln,11,04:58:00,05:37:00,Leverkusen,out,541.0,541.0,541.0,541,298,337,firstHalf,"[('433 (3)', 0.9401496907849151), ('433 (1)', 0.9398419336229045), ('4231 (1)', 0.9359402264250811), ('541', 0.922682299044367), ('4141', 0.9151077115931066)]","[('433 (3)', 0.9401496907849151), ('433 (1)', 0.9398419336229045), ('4231 (1)', 0.9359402264250811), ('541', 0.922682299044367), ('4141', 0.9151077115931066)]","[('433 (1)', 0.906433950394621), ('4231 (1)', 0.9000640522599307), ('433 (3)', 0.8947167679298241), ('4321', 0.8909676541221878), ('451', 0.8827016641374386)]"
Leverkusen - Köln,25,09:28:00,10:08:00,Leverkusen,out,541.0,532.0,532.0,532,568,608,firstHalf,"[('532', 0.8850420481817581), ('541', 0.8470662348839142), ('442 (1)', 0.8428780313978399), ('433 (1)', 0.835401584269834), ('4231 (1)', 0.8347215725244524)]","[('532', 0.8850420481817581), ('541', 0.8470662348839142), ('442 (1)', 0.8428780313978399), ('433 (1)', 0.835401584269834), ('4231 (1)', 0.8347215725244524)]","[('532', 0.9121616153473051), ('442 (1)', 0.8622942121501271), ('4321', 0.8520152551842635), ('541', 0.8456089174394777), ('433 (1)', 0.8365770722755888)]"
Leverkusen - Köln,39,13:25:00,14:07:00,Leverkusen,out,532.0,532.0,523.0,532,805,847,firstHalf,"[('541', 0.9577632953124753), ('4231 (1)', 0.9264985609272184), ('532', 0.9217685235643676), ('4141', 0.9024767390704844), ('442 (1)', 0.8908434714917162)]","[('541', 0.9577632953124753), ('4231 (1)', 0.9264985609272184), ('532', 0.9217685235643676), ('4141', 0.9024767390704844), ('442 (1)', 0.8908434714917162)]","[('532', 0.9251605757713433), ('442 (1)', 0.9148190505842816), ('541', 0.9093982604313351), ('433 (3)', 0.9002017942864051), ('4231 (1)', 0.8950017860141528)]"
Leverkusen - Köln,55,19:05:00,19:17:00,Leverkusen,out,541.0,541.0,541.0,541,1145,1157,firstHalf,"[('541', 0.953695398832607), ('4231 (1)', 0.9357626950462794), ('532', 0.9067254974840422), ('451', 0.8996839177226246), ('4141', 0.899600788009852)]","[('541', 0.953695398832607), ('4231 (1)', 0.9357626950462794), ('532', 0.9067254974840422), ('451', 0.8996839177226246), ('4141', 0.899600788009852)]","[('541', 0.9515515787889324), ('4231 (1)', 0.9204017326610665), ('4321', 0.8931961941645065), ('532', 0.892594068258392), ('4141', 0.889823189003239)]"
Leverkusen - Köln,60,20:07,20:29,Leverkusen,out,541.0,541.0,541.0,541,1207,1229,firstHalf,"[('4231 (1)', 0.8651195167819009), ('451', 0.8588165409071468), ('532', 0.8585162005430785), ('442 (2)', 0.832207804288193), ('4141', 0.8321840725689102)]","[('4231 (1)', 0.8651195167819009), ('451', 0.8588165409071468), ('532', 0.8585162005430785), ('442 (2)', 0.832207804288193), ('4141', 0.8321840725689102)]","[('4231 (1)', 0.8679689939553085), ('451', 0.8611350813355124), ('532', 0.8550961976777854), ('442 (2)', 0.8332769633814542), ('4141', 0.8324683002344628)]"
Leverkusen - Köln,62,20:42,21:04,Leverkusen,out,532.0,532.0,532.0,532,1242,1264,firstHalf,"[('532', 0.9339645509543274), ('433 (3)', 0.9108798793447751), ('433 (1)', 0.908606027173766), ('442 (1)', 0.8936675528237163), ('4231 (1)', 0.8864564323865183)]","[('532', 0.9339645509543274), ('433 (3)', 0.9108798793447751), ('433 (1)', 0.908606027173766), ('442 (1)', 0.8936675528237163), ('4231 (1)', 0.8864564323865183)]","[('442 (1)', 0.9240081479990193), ('433 (5)', 0.9178194053949381), ('4321', 0.9060416620476526), ('433 (1)', 0.8959552081508346), ('433 (2)', 0.8887257823862103)]"
Leverkusen - Köln,67,22:17,22:35,Leverkusen,out,523.0,523.0,523.0,523,1337,1355,firstHalf,"[('433 (5)', 0.9036773719437871), ('343', 0.9000543021760552), ('433 (1)', 0.8999166580027068), ('4231 (2)', 0.897191841368197), ('424', 0.8956711171169071)]","[('433 (5)', 0.9036773719437871), ('343', 0.9000543021760552), ('433 (1)', 0.8999166580027068), ('4231 (2)', 0.897191841368197), ('424', 0.8956711171169071)]","[('4231 (2)', 0.9659110321037423), ('424', 0.9573624706930706), ('334', 0.9509698727148795), ('433 (4)', 0.9483648114090766), ('433 (1)', 0.9465580677040871)]"
Leverkusen - Köln,71,22:59,23:12,Leverkusen,out,523.0,523.0,523.0,523,1379,1392,firstHalf,"[('532', 0.9437037126910469), ('442 (1)', 0.9032050791170908), ('541', 0.8738781023903153), ('433 (3)', 0.86086924769348), ('433 (1)', 0.8479998522786067)]","[('532', 0.9437037126910469), ('442 (1)', 0.9032050791170908), ('541', 0.8738781023903153), ('433 (3)', 0.86086924769348), ('433 (1)', 0.8479998522786067)]","[('433 (1)', 0.9023462319657192), ('532', 0.9006582801687966), ('433 (3)', 0.8965070888832627), ('4231 (1)', 0.894515483447719), ('541', 0.8932752031738321)]"
Leverkusen - Köln,73,23:52,24:27,Leverkusen,out,523.0,523.0,523.0,523,1432,1467,firstHalf,"[('343', 0.9317627805694996), ('532', 0.9195688274596787), ('433 (1)', 0.9120212583553644), ('433 (3)', 0.9100140125645859), ('433 (5)', 0.8874275852487544)]","[('343', 0.9317627805694996), ('532', 0.9195688274596787), ('433 (1)', 0.9120212583553644), ('433 (3)', 0.9100140125645859), ('433 (5)', 0.8874275852487544)]","[('433 (3)', 0.8867402865901197), ('433 (4)', 0.8715782092145323), ('4141', 0.8676305448369869), ('433 (2)', 0.8620759008843873), ('343', 0.8615686525732241)]"
